Year,First_Area,Child_Area,Type,Storage
2010,B,110,product_3,1
2010,B,110,product_37,2
2010,B,110,product_43,1
2010,B,110,product_48,4
2010,B,110,product_55,35
2010,B,110,product_60,2
2010,B,110,product_8,14
2010,B,111,product_14,24
2010,B,111,product_15,3
2010,B,111,product_19,2
2010,B,111,product_31,1
2010,B,111,product_34,1
2010,B,111,product_37,16
2010,B,111,product_43,1
2010,B,111,product_48,1
2010,B,111,product_55,78
2010,B,111,product_60,1
2010,B,111,product_8,186
2010,B,119,product_14,14
2010,B,119,product_15,2
2010,B,119,product_19,1
2010,B,119,product_3,1
2010,B,119,product_31,4
2010,B,119,product_37,3
2010,B,119,product_48,1
2010,B,119,product_55,21
2010,B,119,product_60,1
2010,B,119,product_8,9
2010,B,121,product_14,39
2010,B,121,product_15,8
2010,B,121,product_19,4
2010,B,121,product_3,1
2010,B,121,product_31,2
2010,B,121,product_37,14
2010,B,121,product_43,4
2010,B,121,product_48,10
2010,B,121,product_55,119
2010,B,121,product_60,1
2010,B,121,product_64,29
2010,B,121,product_8,193
2010,B,125,product_14,8
2010,B,125,product_15,7
2010,B,125,product_3,2
2010,B,125,product_31,1
2010,B,125,product_48,1
2010,B,125,product_55,16
2010,B,125,product_8,28
2010,B,133,product_14,17
2010,B,133,product_15,4
2010,B,133,product_3,1
2010,B,133,product_55,19
2010,B,133,product_60,1
2010,B,133,product_8,37
2010,B,152,product_55,2
2010,B,163,product_14,9
2010,B,163,product_15,1
2010,B,163,product_37,2
2010,B,163,product_48,2
2010,B,163,product_55,33
2010,B,163,product_60,2
2010,B,163,product_8,38
2010,B,165,product_14,3
2010,B,165,product_37,1
2010,B,165,product_55,3
2010,B,165,product_8,26
2010,B,167,product_14,21
2010,B,167,product_15,3
2010,B,167,product_19,1
2010,B,167,product_37,7
2010,B,167,product_43,3
2010,B,167,product_48,1
2010,B,167,product_55,42
2010,B,167,product_8,26
2010,B,175,product_14,22
2010,B,175,product_15,2
2010,B,175,product_19,2
2010,B,175,product_37,5
2010,B,175,product_43,5
2010,B,175,product_48,1
2010,B,175,product_55,55
2010,B,175,product_8,32
2010,B,179,product_14,8
2010,B,179,product_15,1
2010,B,179,product_48,3
2010,B,179,product_55,9
2010,B,179,product_8,4
2010,B,181,product_14,2
2010,B,181,product_15,4
2010,B,181,product_55,2
2010,B,181,product_64,1
2010,B,183,product_14,6
2010,B,183,product_19,1
2010,B,183,product_31,1
2010,B,183,product_37,2
2010,B,183,product_55,24
2010,B,183,product_8,1
2010,B,187,product_14,177
2010,B,187,product_15,17
2010,B,187,product_19,6
2010,B,187,product_3,3
2010,B,187,product_31,5
2010,B,187,product_37,22
2010,B,187,product_43,7
2010,B,187,product_48,49
2010,B,187,product_52,6
2010,B,187,product_55,126
2010,B,187,product_60,1
2010,B,187,product_64,1
2010,B,187,product_8,1265
2010,B,201,product_14,13
2010,B,201,product_15,3
2010,B,201,product_19,1
2010,B,201,product_37,9
2010,B,201,product_43,2
2010,B,201,product_48,2
2010,B,201,product_55,46
2010,B,201,product_60,1
2010,B,201,product_8,113
2010,B,205,product_14,16
2010,B,205,product_15,4
2010,B,205,product_3,3
2010,B,205,product_37,1
2010,B,205,product_43,1
2010,B,205,product_52,2
2010,B,205,product_55,7
2010,B,205,product_8,38
2010,B,207,product_15,1
2010,B,207,product_55,1
2010,B,209,product_14,1
2010,B,209,product_15,2
2010,B,209,product_37,1
2010,B,209,product_48,2
2010,B,209,product_55,3
2010,B,209,product_8,1
2010,B,229,product_14,15
2010,B,229,product_15,1
2010,B,229,product_19,1
2010,B,229,product_31,3
2010,B,229,product_37,2
2010,B,229,product_48,5
2010,B,229,product_55,51
2010,B,229,product_8,42
2010,B,231,product_14,22
2010,B,231,product_15,4
2010,B,231,product_19,1
2010,B,231,product_31,1
2010,B,231,product_37,7
2010,B,231,product_43,1
2010,B,231,product_48,3
2010,B,231,product_52,2
2010,B,231,product_55,33
2010,B,231,product_8,88
2010,B,234,product_14,32
2010,B,234,product_15,7
2010,B,234,product_19,1
2010,B,234,product_37,12
2010,B,234,product_43,2
2010,B,234,product_48,4
2010,B,234,product_55,71
2010,B,234,product_8,42
2010,B,237,product_14,54
2010,B,237,product_15,18
2010,B,237,product_19,3
2010,B,237,product_26,1
2010,B,237,product_3,3
2010,B,237,product_31,14
2010,B,237,product_37,18
2010,B,237,product_43,2
2010,B,237,product_48,5
2010,B,237,product_55,102
2010,B,237,product_60,3
2010,B,237,product_64,1
2010,B,237,product_8,112
2010,B,238,product_14,8
2010,B,238,product_15,2
2010,B,238,product_19,1
2010,B,238,product_31,1
2010,B,238,product_37,1
2010,B,238,product_48,2
2010,B,238,product_55,5
2010,B,238,product_8,13
2010,B,239,product_14,41
2010,B,239,product_15,5
2010,B,239,product_3,1
2010,B,239,product_31,1
2010,B,239,product_37,10
2010,B,239,product_43,2
2010,B,239,product_48,4
2010,B,239,product_55,379
2010,B,239,product_60,2
2010,B,239,product_8,17
2010,B,240,product_14,55
2010,B,240,product_15,4
2010,B,240,product_19,2
2010,B,240,product_3,1
2010,B,240,product_31,3
2010,B,240,product_34,14
2010,B,240,product_37,5
2010,B,240,product_43,1
2010,B,240,product_48,11
2010,B,240,product_55,98
2010,B,240,product_60,1
2010,B,240,product_64,1
2010,B,240,product_8,175
2010,B,247,product_14,3
2010,B,247,product_19,1
2010,B,247,product_37,3
2010,B,247,product_55,13
2010,B,247,product_8,6
2010,B,251,product_14,12
2010,B,251,product_15,1
2010,B,251,product_19,5
2010,B,251,product_37,4
2010,B,251,product_43,1
2010,B,251,product_48,1
2010,B,251,product_55,37
2010,B,251,product_8,24
2010,B,259,product_14,6
2010,B,259,product_15,3
2010,B,259,product_19,2
2010,B,259,product_37,2
2010,B,259,product_48,4
2010,B,259,product_55,16
2010,B,259,product_8,48
2010,B,260,product_14,5
2010,B,260,product_43,1
2010,B,260,product_55,19
2010,B,260,product_8,8
2010,B,261,product_14,11
2010,B,261,product_15,3
2010,B,261,product_48,2
2010,B,261,product_55,22
2010,B,261,product_60,2
2010,B,261,product_8,3
2010,B,264,product_14,3
2010,B,264,product_15,1
2010,B,264,product_31,1
2010,B,264,product_37,1
2010,B,264,product_48,1
2010,B,264,product_55,5
2010,B,264,product_8,5
2010,B,265,product_14,347
2010,B,265,product_15,74
2010,B,265,product_27,1
2010,B,265,product_3,11
2010,B,265,product_31,13
2010,B,265,product_37,106
2010,B,265,product_43,26
2010,B,265,product_48,68
2010,B,265,product_52,7
2010,B,265,product_55,1016
2010,B,265,product_60,17
2010,B,265,product_64,25
2010,B,265,product_8,1917
2010,B,269,product_14,4
2010,B,269,product_15,7
2010,B,269,product_19,2
2010,B,269,product_48,1
2010,B,269,product_55,6
2010,B,269,product_8,35
2010,B,270,product_14,15
2010,B,270,product_15,3
2010,B,270,product_19,1
2010,B,270,product_31,1
2010,B,270,product_37,6
2010,B,270,product_48,5
2010,B,270,product_55,45
2010,B,270,product_8,14
2010,B,271,product_14,10
2010,B,271,product_15,4
2010,B,271,product_37,1
2010,B,271,product_43,3
2010,B,271,product_55,16
2010,B,271,product_60,3
2010,B,271,product_8,38
2010,B,274,product_14,2
2010,B,274,product_15,2
2010,B,274,product_19,1
2010,B,274,product_37,2
2010,B,274,product_48,2
2010,B,274,product_55,1
2010,B,274,product_8,20
2010,B,276,product_14,60
2010,B,276,product_15,18
2010,B,276,product_19,2
2010,B,276,product_3,1
2010,B,276,product_31,5
2010,B,276,product_37,29
2010,B,276,product_43,3
2010,B,276,product_48,16
2010,B,276,product_55,346
2010,B,276,product_60,4
2010,B,276,product_64,1
2010,B,276,product_8,327
2010,B,277,product_14,67
2010,B,277,product_15,12
2010,B,277,product_19,7
2010,B,277,product_26,1
2010,B,277,product_3,1
2010,B,277,product_31,9
2010,B,277,product_37,3
2010,B,277,product_43,4
2010,B,277,product_48,3
2010,B,277,product_55,79
2010,B,277,product_60,1
2010,B,277,product_64,9
2010,B,277,product_8,78
2010,B,285,product_14,34
2010,B,285,product_15,9
2010,B,285,product_19,1
2010,B,285,product_3,2
2010,B,285,product_31,3
2010,B,285,product_37,11
2010,B,285,product_48,5
2010,B,285,product_55,58
2010,B,285,product_60,5
2010,B,285,product_8,94
2010,B,293,product_14,13
2010,B,293,product_15,6
2010,B,293,product_37,12
2010,B,293,product_43,1
2010,B,293,product_48,2
2010,B,293,product_55,45
2010,B,293,product_60,2
2010,B,293,product_64,8
2010,B,293,product_8,82
2010,B,296,product_14,2
2010,B,296,product_19,3
2010,B,296,product_43,1
2010,B,296,product_48,4
2010,B,296,product_55,2
2010,B,296,product_60,1
2010,B,296,product_8,7
2010,B,300,product_14,3
2010,B,300,product_37,4
2010,B,300,product_48,1
2010,B,300,product_8,5
2010,B,301,product_14,31
2010,B,301,product_15,17
2010,B,301,product_19,4
2010,B,301,product_31,21
2010,B,301,product_37,17
2010,B,301,product_43,5
2010,B,301,product_48,11
2010,B,301,product_55,301
2010,B,301,product_60,4
2010,B,301,product_64,6
2010,B,301,product_8,333
2010,B,303,product_14,5
2010,B,303,product_37,1
2010,B,303,product_55,21
2010,B,303,product_8,13
2010,B,307,product_48,2
2010,B,307,product_55,7
2010,B,307,product_8,2
2010,B,308,product_14,8
2010,B,308,product_31,1
2010,B,308,product_34,1
2010,B,308,product_48,7
2010,B,308,product_55,17
2010,B,308,product_8,66
2010,B,319,product_14,9
2010,B,319,product_15,15
2010,B,319,product_19,2
2010,B,319,product_3,1
2010,B,319,product_37,2
2010,B,319,product_43,12
2010,B,319,product_48,2
2010,B,319,product_55,31
2010,B,319,product_60,2
2010,B,319,product_8,24
2010,B,324,product_14,6
2010,B,324,product_15,2
2010,B,324,product_19,1
2010,B,324,product_3,4
2010,B,324,product_31,1
2010,B,324,product_43,1
2010,B,324,product_55,6
2010,B,324,product_8,48
2010,B,326,product_14,19
2010,B,326,product_15,4
2010,B,326,product_31,1
2010,B,326,product_37,6
2010,B,326,product_43,1
2010,B,326,product_48,8
2010,B,326,product_55,36
2010,B,326,product_60,2
2010,B,326,product_8,61
2010,B,328,product_14,9
2010,B,328,product_15,8
2010,B,328,product_37,2
2010,B,328,product_48,5
2010,B,328,product_55,60
2010,B,328,product_8,6
2010,B,339,product_14,22
2010,B,339,product_15,4
2010,B,339,product_19,4
2010,B,339,product_31,1
2010,B,339,product_34,2
2010,B,339,product_37,13
2010,B,339,product_43,3
2010,B,339,product_48,10
2010,B,339,product_55,82
2010,B,339,product_64,1
2010,B,339,product_8,1123
2010,B,341,product_14,5
2010,B,341,product_15,1
2010,B,341,product_37,1
2010,B,341,product_55,23
2010,B,341,product_60,5
2010,B,341,product_8,5
2010,B,353,product_14,65
2010,B,353,product_15,9
2010,B,353,product_19,5
2010,B,353,product_3,1
2010,B,353,product_31,6
2010,B,353,product_37,36
2010,B,353,product_43,6
2010,B,353,product_48,18
2010,B,353,product_55,116
2010,B,353,product_60,4
2010,B,353,product_64,2
2010,B,353,product_8,358
2010,B,354,product_14,8
2010,B,354,product_37,2
2010,B,354,product_55,96
2010,B,354,product_8,4
2010,B,355,product_14,17
2010,B,355,product_15,5
2010,B,355,product_3,2
2010,B,355,product_37,7
2010,B,355,product_48,5
2010,B,355,product_52,1
2010,B,355,product_55,33
2010,B,355,product_8,68
2010,C,0,product_14,5
2010,C,0,product_15,2
2010,C,0,product_37,7
2010,C,0,product_55,20
2010,C,0,product_60,2
2010,C,0,product_8,159
2010,C,12,product_15,1
2010,C,12,product_19,1
2010,C,12,product_55,1
2010,C,13,product_14,28
2010,C,13,product_15,7
2010,C,13,product_27,1
2010,C,13,product_37,27
2010,C,13,product_43,1
2010,C,13,product_48,5
2010,C,13,product_55,52
2010,C,13,product_60,6
2010,C,13,product_64,1
2010,C,13,product_8,132
2010,C,16,product_14,63
2010,C,16,product_15,27
2010,C,16,product_19,3
2010,C,16,product_26,4
2010,C,16,product_3,2
2010,C,16,product_31,5
2010,C,16,product_37,120
2010,C,16,product_43,13
2010,C,16,product_48,32
2010,C,16,product_55,506
2010,C,16,product_60,1
2010,C,16,product_64,27
2010,C,16,product_8,618
2010,C,19,product_48,1
2010,C,19,product_8,1
2010,C,29,product_14,8
2010,C,29,product_15,7
2010,C,29,product_19,3
2010,C,29,product_31,1
2010,C,29,product_37,8
2010,C,29,product_48,2
2010,C,29,product_55,9
2010,C,29,product_64,1
2010,C,29,product_8,15
2010,C,35,product_14,6
2010,C,35,product_15,2
2010,C,35,product_37,12
2010,C,35,product_48,1
2010,C,35,product_55,9
2010,C,35,product_60,2
2010,C,35,product_8,49
2010,C,40,product_14,1
2010,C,40,product_37,3
2010,C,40,product_48,3
2010,C,40,product_55,2
2010,C,45,product_14,27
2010,C,45,product_15,12
2010,C,45,product_3,1
2010,C,45,product_31,2
2010,C,45,product_37,7
2010,C,45,product_43,3
2010,C,45,product_48,12
2010,C,45,product_55,37
2010,C,45,product_60,2
2010,C,45,product_8,266
2010,C,46,product_14,4
2010,C,46,product_3,1
2010,C,46,product_55,3
2010,C,46,product_8,29
2010,C,47,product_14,6
2010,C,47,product_15,1
2010,C,47,product_31,1
2010,C,47,product_43,1
2010,C,47,product_48,2
2010,C,47,product_55,11
2010,C,47,product_8,15
2010,C,49,product_14,23
2010,C,49,product_15,3
2010,C,49,product_31,1
2010,C,49,product_37,11
2010,C,49,product_43,5
2010,C,49,product_48,9
2010,C,49,product_55,82
2010,C,49,product_8,95
2010,C,50,product_15,1
2010,C,50,product_37,1
2010,C,50,product_55,1
2010,C,50,product_8,3
2010,C,54,product_14,5
2010,C,54,product_15,1
2010,C,54,product_37,6
2010,C,54,product_43,1
2010,C,54,product_48,1
2010,C,54,product_55,13
2010,C,54,product_8,41
2010,C,55,product_14,33
2010,C,55,product_15,4
2010,C,55,product_19,2
2010,C,55,product_3,1
2010,C,55,product_31,2
2010,C,55,product_37,14
2010,C,55,product_43,3
2010,C,55,product_48,2
2010,C,55,product_55,49
2010,C,55,product_8,273
2010,C,69,product_14,87
2010,C,69,product_15,8
2010,C,69,product_19,3
2010,C,69,product_27,1
2010,C,69,product_3,7
2010,C,69,product_31,3
2010,C,69,product_37,40
2010,C,69,product_43,2
2010,C,69,product_48,16
2010,C,69,product_55,85
2010,C,69,product_60,4
2010,C,69,product_64,1
2010,C,69,product_8,241
2010,C,77,product_14,42
2010,C,77,product_15,13
2010,C,77,product_19,1
2010,C,77,product_37,20
2010,C,77,product_43,5
2010,C,77,product_48,2
2010,C,77,product_55,54
2010,C,77,product_60,3
2010,C,77,product_64,1
2010,C,77,product_8,62
2010,C,87,product_14,19
2010,C,87,product_15,13
2010,C,87,product_19,1
2010,C,87,product_31,1
2010,C,87,product_37,9
2010,C,87,product_43,1
2010,C,87,product_48,2
2010,C,87,product_55,17
2010,C,87,product_60,3
2010,C,87,product_8,11
2010,C,92,product_14,11
2010,C,92,product_15,5
2010,C,92,product_37,3
2010,C,92,product_48,2
2010,C,92,product_55,8
2010,C,92,product_8,34
2010,C,93,product_14,14
2010,C,93,product_15,19
2010,C,93,product_19,4
2010,C,93,product_3,3
2010,C,93,product_37,8
2010,C,93,product_55,24
2010,C,93,product_64,1
2010,C,93,product_8,3
2010,C,105,product_14,1
2010,C,105,product_3,2
2010,C,105,product_31,1
2010,C,105,product_37,2
2010,C,105,product_48,2
2010,C,105,product_55,29
2010,C,105,product_60,1
2010,C,105,product_8,14
2010,C,109,product_14,7
2010,C,109,product_15,1
2010,C,109,product_37,4
2010,C,109,product_43,1
2010,C,109,product_48,1
2010,C,109,product_55,8
2010,C,109,product_60,1
2010,C,109,product_8,47
2010,C,117,product_14,3
2010,C,117,product_15,1
2010,C,117,product_19,1
2010,C,117,product_37,16
2010,C,117,product_52,1
2010,C,117,product_55,4
2010,C,117,product_60,2
2010,C,117,product_8,96
2010,C,122,product_14,8
2010,C,122,product_15,2
2010,C,122,product_19,1
2010,C,122,product_31,1
2010,C,122,product_37,16
2010,C,122,product_43,1
2010,C,122,product_48,6
2010,C,122,product_55,26
2010,C,122,product_8,346
2010,C,123,product_14,194
2010,C,123,product_15,44
2010,C,123,product_19,15
2010,C,123,product_26,2
2010,C,123,product_3,7
2010,C,123,product_31,4
2010,C,123,product_37,164
2010,C,123,product_43,286
2010,C,123,product_48,116
2010,C,123,product_55,1513
2010,C,123,product_60,2
2010,C,123,product_61,1
2010,C,123,product_65,1
2010,C,123,product_8,3910
2010,C,125,product_14,18
2010,C,125,product_15,2
2010,C,125,product_31,4
2010,C,125,product_37,3
2010,C,125,product_43,2
2010,C,125,product_48,2
2010,C,125,product_55,27
2010,C,125,product_60,1
2010,C,125,product_8,10
2010,C,155,product_14,3
2010,C,155,product_15,5
2010,C,155,product_37,7
2010,C,155,product_55,1
2010,C,155,product_60,1
2010,C,155,product_8,35
2010,C,158,product_14,3
2010,C,158,product_15,3
2010,C,158,product_19,1
2010,C,158,product_37,5
2010,C,158,product_43,3
2010,C,158,product_48,7
2010,C,158,product_55,15
2010,C,158,product_8,101
2010,C,161,product_14,13
2010,C,161,product_15,4
2010,C,161,product_37,1
2010,C,161,product_43,2
2010,C,161,product_55,22
2010,C,161,product_8,33
2010,C,162,product_14,13
2010,C,162,product_15,10
2010,C,162,product_19,3
2010,C,162,product_3,1
2010,C,162,product_31,2
2010,C,162,product_37,14
2010,C,162,product_48,10
2010,C,162,product_55,44
2010,C,162,product_8,57
2010,C,164,product_14,8
2010,C,164,product_3,1
2010,C,164,product_55,12
2010,C,164,product_8,18
2010,C,173,product_14,14
2010,C,173,product_3,1
2010,C,173,product_31,1
2010,C,173,product_37,11
2010,C,173,product_48,1
2010,C,173,product_55,13
2010,C,173,product_60,1
2010,C,173,product_64,1
2010,C,173,product_8,29
2010,C,174,product_14,32
2010,C,174,product_15,6
2010,C,174,product_19,11
2010,C,174,product_3,1
2010,C,174,product_31,1
2010,C,174,product_37,29
2010,C,174,product_43,1
2010,C,174,product_48,11
2010,C,174,product_51,1
2010,C,174,product_55,108
2010,C,174,product_60,15
2010,C,174,product_64,2
2010,C,174,product_8,285
2010,C,176,product_14,17
2010,C,176,product_15,14
2010,C,176,product_3,1
2010,C,176,product_37,18
2010,C,176,product_43,1
2010,C,176,product_48,11
2010,C,176,product_55,64
2010,C,176,product_60,1
2010,C,176,product_64,1
2010,C,176,product_8,103
2010,C,177,product_14,5
2010,C,177,product_19,1
2010,C,177,product_37,3
2010,C,177,product_48,3
2010,C,177,product_55,3
2010,C,177,product_8,20
2010,C,178,product_14,9
2010,C,178,product_15,4
2010,C,178,product_19,2
2010,C,178,product_3,7
2010,C,178,product_37,20
2010,C,178,product_43,1
2010,C,178,product_48,1
2010,C,178,product_55,26
2010,C,178,product_8,382
2010,C,180,product_14,5
2010,C,180,product_3,2
2010,C,180,product_37,11
2010,C,180,product_43,1
2010,C,180,product_55,23
2010,C,180,product_8,23
2010,C,187,product_14,3
2010,C,187,product_15,1
2010,C,187,product_19,1
2010,C,187,product_37,4
2010,C,187,product_48,1
2010,C,187,product_55,13
2010,C,187,product_8,83
2010,C,188,product_14,198
2010,C,188,product_15,20
